id,Latitude,Longitude,Name,Category,Type,tags
1076737825,49.23430032857142,-122.90059069999998,7770 Elford Street,building,house,"{'addr:housenumber': '7770', 'addr:street': 'Elford Street', 'building': 'house'}"
1076737826,49.23441289999999,-122.9007082,7764 Elford Street,building,house,"{'addr:housenumber': '7764', 'addr:street': 'Elford Street', 'building': 'house'}"
1076737827,49.23450840909091,-122.90083485454547,7756 Elford Street,building,house,"{'addr:housenumber': '7756', 'addr:street': 'Elford Street', 'building': 'house'}"
1076737828,49.234621928571435,-122.90095601428568,7750 Elford Street,building,house,"{'addr:housenumber': '7750', 'addr:street': 'Elford Street', 'building': 'house'}"
1076737830,49.23482118571429,-122.90127804285714,7736 Elford Street,building,house,"{'addr:housenumber': '7736', 'addr:street': 'Elford Street', 'building': 'house'}"
1076737831,49.23493644,-122.90140477999998,7728 Elford Street,building,house,"{'addr:housenumber': '7728', 'addr:street': 'Elford Street', 'building': 'house'}"
1076737833,49.23517829999999,-122.90168317142856,7710 Elford Street,building,house,"{'addr:housenumber': '7710', 'addr:street': 'Elford Street', 'building': 'house'}"
1076737835,49.23514747777777,-122.90068554444444,7729 Lee Street,building,house,"{'addr:housenumber': '7729', 'addr:street': 'Lee Street', 'building': 'house'}"
1076745038,49.23132198571428,-122.92577504285715,7307 Newcombe Street,building,house,"{'addr:housenumber': '7307', 'addr:street': 'Newcombe Street', 'building': 'house'}"
1076745039,49.23121048,-122.92568732,7325 Newcombe Street,building,house,"{'addr:housenumber': '7325', 'addr:street': 'Newcombe Street', 'building': 'house', 'building:levels': '2'}"
1076745041,49.23099305333334,-122.92542872666668,7357 Newcombe Street,building,house,"{'addr:housenumber': '7357', 'addr:street': 'Newcombe Street', 'building': 'house'}"
1076745042,49.230905477777775,-122.92527152222222,7375 Newcombe Street,building,house,"{'addr:housenumber': '7375', 'addr:street': 'Newcombe Street', 'building': 'house'}"
1076745043,49.23079217272727,-122.92516409090909,7391 Newcombe Street,building,house,"{'addr:housenumber': '7391', 'addr:street': 'Newcombe Street', 'building': 'house'}"
1076745044,49.230478581818176,-122.92484351818183,8284 18th Avenue,building,house,"{'addr:housenumber': '8284', 'addr:street': '18th Avenue', 'building': 'house', 'building:levels': '1'}"
1076745045,49.23055906363636,-122.92465453636365,8290 18th Avenue,building,house,"{'addr:housenumber': '8290', 'addr:street': '18th Avenue', 'building': 'house', 'building:levels': '1'}"
1076745047,49.230127442857146,-122.92412058571429,8291 17th Avenue,building,house,"{'addr:housenumber': '8291', 'addr:street': '17th Avenue', 'building': 'house'}"
1076745048,49.230031742857136,-122.92428142857143,8285 17th Avenue,building,house,"{'addr:housenumber': '8285', 'addr:street': '17th Avenue', 'building': 'house'}"
1076745060,49.23097858,-122.92861693999998,7238 1st Street,building,house,"{'addr:housenumber': '7238', 'addr:street': '1st Street', 'building': 'house'}"
1076745061,49.23090956,-122.92852098,7246 1st Street,building,house,"{'addr:housenumber': '7246', 'addr:street': '1st Street', 'building': 'house'}"
1076745063,49.2307629,-122.92835826000001,7258 1st Street,building,house,"{'addr:housenumber': '7258', 'addr:street': '1st Street', 'building': 'house'}"
1076745064,49.230691740000005,-122.92827138,7260 1st Street,building,house,"{'addr:housenumber': '7260', 'addr:street': '1st Street', 'building': 'house'}"
1076745065,49.23062542,-122.9281831,7266 1st Street,building,house,"{'addr:housenumber': '7266', 'addr:street': '1st Street', 'building': 'house'}"
1076745066,49.23052679999999,-122.92814157777778,7268 1st Street,building,house,"{'addr:housenumber': '7268', 'addr:street': '1st Street', 'building': 'house'}"
1076745067,49.23050711999999,-122.92798356,7278 1st Street,building,house,"{'addr:housenumber': '7278', 'addr:street': '1st Street', 'building': 'house'}"
1076745068,49.23026034,-122.92776932,8214 19th Avenue,building,house,"{'addr:housenumber': '8214', 'addr:street': '19th Avenue', 'building': 'house'}"
1076745076,49.22974182857143,-122.92704144285715,8215 18th Avenue,building,house,"{'addr:housenumber': '8215', 'addr:street': '18th Avenue', 'building': 'house'}"
1076745077,49.230744388888894,-122.92777480000001,8223 19th Avenue,building,house,"{'addr:housenumber': '8223', 'addr:street': '19th Avenue', 'building': 'house'}"
1076745078,49.23084996666667,-122.92762821111111,8227 19th Avenue,building,house,"{'addr:housenumber': '8227', 'addr:street': '19th Avenue', 'building': 'house'}"
1076745079,49.23092761428571,-122.92742181428572,8237 19th Avenue,building,house,"{'addr:housenumber': '8237', 'addr:street': '19th Avenue', 'building': 'house'}"
1076745080,49.23102629090909,-122.92730289090909,8245 19th Avenue,building,house,"{'addr:housenumber': '8245', 'addr:street': '19th Avenue', 'building': 'house'}"
1076745082,49.2312037,-122.92699318,8257 19th Avenue,building,house,"{'addr:housenumber': '8257', 'addr:street': '19th Avenue', 'building': 'house'}"
1076745083,49.23132272222222,-122.92684183333333,8263 19th Avenue,building,house,"{'addr:housenumber': '8263', 'addr:street': '19th Avenue', 'building': 'house'}"
1076745084,49.23136582857143,-122.92664431428572,8271 19th Avenue,building,house,"{'addr:housenumber': '8271', 'addr:street': '19th Avenue', 'building': 'house'}"
1076745085,49.231466233333336,-122.92650982222224,8275 19th Avenue,building,house,"{'addr:housenumber': '8275', 'addr:street': '19th Avenue', 'building': 'house'}"
1076745087,49.23049617142857,-122.92717191428571,8226 19th Avenue,building,house,"{'addr:housenumber': '8226', 'addr:street': '19th Avenue', 'building': 'house'}"
1076745088,49.23057908571429,-122.92699662857144,8236 19th Avenue,building,house,"{'addr:housenumber': '8236', 'addr:street': '19th Avenue', 'building': 'house'}"
1076745090,49.230758981818184,-122.92661569090909,8250 19th Avenue,building,house,"{'addr:housenumber': '8250', 'addr:street': '19th Avenue', 'building': 'house'}"
1076745091,49.230830922222225,-122.92646323333332,8256 19th Avenue,building,house,"{'addr:housenumber': '8256', 'addr:street': '19th Avenue', 'building': 'house'}"
1076745092,49.23094894545454,-122.92629255454546,8262 19th Avenue,building,house,"{'addr:housenumber': '8262', 'addr:street': '19th Avenue', 'building': 'house'}"
1076745093,49.231022314285724,-122.9261335142857,8270 19th Avenue,building,house,"{'addr:housenumber': '8270', 'addr:street': '19th Avenue', 'building': 'house'}"
1076745094,49.23108697272726,-122.9259641,8278 19th Avenue,building,house,"{'addr:housenumber': '8278', 'addr:street': '19th Avenue', 'building': 'house'}"
1076745095,49.230707377777776,-122.92554814444445,8275 18th Avenue,building,house,"{'addr:housenumber': '8275', 'addr:street': '18th Avenue', 'building': 'house'}"
1076745096,49.230605654545464,-122.9256840090909,8269 18th Avenue,building,house,"{'addr:housenumber': '8269', 'addr:street': '18th Avenue', 'building': 'house'}"
1076745097,49.230520271428574,-122.92581074285714,8263 18th Avenue,building,house,"{'addr:housenumber': '8263', 'addr:street': '18th Avenue', 'building': 'house'}"
1076745099,49.23033541904762,-122.92616630952382,8249 18th Avenue,building,house,"{'addr:housenumber': '8249', 'addr:street': '18th Avenue', 'building': 'house'}"
1076745100,49.230192485714284,-122.9263479714286,8239 18th Avenue,building,house,"{'addr:housenumber': '8239', 'addr:street': '18th Avenue', 'building': 'house'}"
1076745102,49.230086222222226,-122.92663692222222,8231 18th Avenue,building,house,"{'addr:housenumber': '8231', 'addr:street': '18th Avenue', 'building': 'house'}"
1076745103,49.2300374,-122.92673892,8229 18th Avenue,building,house,"{'addr:housenumber': '8229', 'addr:street': '18th Avenue', 'building': 'house'}"
1076745104,49.229982559999996,-122.92684637999999,8225 18th Avenue,building,house,"{'addr:housenumber': '8225', 'addr:street': '18th Avenue', 'building': 'house'}"
1076745105,49.22949961111111,-122.92679033333333,7406 1st Street,building,house,"{'addr:housenumber': '7406', 'addr:street': '1st Street', 'building': 'house'}"
1076745106,49.22942351428571,-122.92662578571428,7428 1st Street,building,house,"{'addr:housenumber': '7428', 'addr:street': '1st Street', 'building': 'house'}"
1076745108,49.22920619999999,-122.92638063636363,7454 1st Street,building,house,"{'addr:housenumber': '7454', 'addr:street': '1st Street', 'building': 'house'}"
1076745109,49.229123980000004,-122.92623180000001,7464 1st Street,building,house,"{'addr:housenumber': '7464', 'addr:street': '1st Street', 'building': 'house'}"
1076745110,49.229037899999994,-122.92616641428572,7472 1st Street,building,house,"{'addr:housenumber': '7472', 'addr:street': '1st Street', 'building': 'house'}"
1076745111,49.22899116,-122.92605217999999,8217 17th Avenue,building,house,"{'addr:housenumber': '8217', 'addr:street': '17th Avenue', 'building': 'house', 'building:levels': '2'}"
1076745112,49.229217,-122.925782,8223 17th Avenue,building,house,"{'addr:housenumber': '8223', 'addr:street': '17th Avenue', 'building': 'house'}"
1076745113,49.22929644285715,-122.9256450142857,8227 17th Avenue,building,house,"{'addr:housenumber': '8227', 'addr:street': '17th Avenue', 'building': 'house'}"
1076745114,49.22942868181818,-122.92554682727274,8237 17th Avenue,building,house,"{'addr:housenumber': '8237', 'addr:street': '17th Avenue', 'building': 'house'}"
1076745115,49.22949441818182,-122.92535173636365,8245 17th Avenue,building,house,"{'addr:housenumber': '8245', 'addr:street': '17th Avenue', 'building': 'house'}"
1076745116,49.229558914285725,-122.92517280000001,8249 17th Avenue,building,house,"{'addr:housenumber': '8249', 'addr:street': '17th Avenue', 'building': 'house'}"
1076745117,49.2296705,-122.9250464692308,8257 17th Avenue,building,house,"{'addr:housenumber': '8257', 'addr:street': '17th Avenue', 'building': 'house'}"
1076745118,49.229757409090915,-122.92488283636364,8263 17th Avenue,building,house,"{'addr:housenumber': '8263', 'addr:street': '17th Avenue', 'building': 'house'}"
1076745119,49.229845254545445,-122.92471148181818,8269 17th Avenue,building,house,"{'addr:housenumber': '8269', 'addr:street': '17th Avenue', 'building': 'house'}"
1076745120,49.22993788,-122.9245688,8275 17th Avenue,building,house,"{'addr:housenumber': '8275', 'addr:street': '17th Avenue', 'building': 'house'}"
1076745121,49.23036626,-122.92504484000001,8278 18th Avenue,building,house,"{'addr:housenumber': '8278', 'addr:street': '18th Avenue', 'building': 'house'}"
1076745122,49.23029234444444,-122.92513660000002,8272 18th Avenue,building,house,"{'addr:housenumber': '8272', 'addr:street': '18th Avenue', 'building': 'house'}"
1076745123,49.230262075,-122.9252719375,8266 18th Avenue,building,house,"{'addr:housenumber': '8266', 'addr:street': '18th Avenue', 'building': 'house'}"
1076745124,49.23018200909091,-122.92541054545455,8262 18th Avenue,building,house,"{'addr:housenumber': '8262', 'addr:street': '18th Avenue', 'building': 'house'}"
1076745125,49.230093054545456,-122.92556557272728,8256 18th Avenue,building,house,"{'addr:housenumber': '8256', 'addr:street': '18th Avenue', 'building': 'house'}"
1076745126,49.22998472105263,-122.92567069473685,8248 18th Avenue,building,house,"{'addr:housenumber': '8248', 'addr:street': '18th Avenue', 'building': 'house'}"
1076745127,49.229942466666664,-122.925892,8238 18th Avenue,building,house,"{'addr:housenumber': '8238', 'addr:street': '18th Avenue', 'building': 'house'}"
1076745128,49.229823566666674,-122.92595965555554,8236 18th Avenue,building,house,"{'addr:housenumber': '8236', 'addr:street': '18th Avenue', 'building': 'house'}"
1076745129,49.22974736153846,-122.92618065384615,8230 18th Avenue,building,house,"{'addr:housenumber': '8230', 'addr:street': '18th Avenue', 'building': 'house'}"
1076745130,49.22966171428572,-122.92623842857142,8228 18th Avenue,building,house,"{'addr:housenumber': '8228', 'addr:street': '18th Avenue', 'building': 'house'}"
1076745131,49.22959205714286,-122.92635815714287,8222 18th Avenue,building,house,"{'addr:housenumber': '8222', 'addr:street': '18th Avenue', 'building': 'house'}"
1076745132,49.22872201538461,-122.92575544615384,8216 17th Avenue,building,house,"{'addr:housenumber': '8216', 'addr:street': '17th Avenue', 'building': 'house', 'building:levels': '2'}"
1076745134,49.22887112857143,-122.9254264,8222 17th Avenue,building,house,"{'addr:housenumber': '8222', 'addr:street': '17th Avenue', 'building': 'house'}"
1076745135,49.22897241428571,-122.92527824285715,8228 17th Avenue,building,house,"{'addr:housenumber': '8228', 'addr:street': '17th Avenue', 'building': 'house'}"
1076745136,49.2290368909091,-122.92508987272727,8236 17th Avenue,building,house,"{'addr:housenumber': '8236', 'addr:street': '17th Avenue', 'building': 'house'}"
1076745137,49.229141254545446,-122.92491267272727,8244 17th Avenue,building,house,"{'addr:housenumber': '8244', 'addr:street': '17th Avenue', 'building': 'house'}"
1076745138,49.22923057272727,-122.92476500909092,8248 17th Avenue,building,house,"{'addr:housenumber': '8248', 'addr:street': '17th Avenue', 'building': 'house'}"
1076745139,49.229324590909094,-122.92458607272725,8254 17th Avenue,building,house,"{'addr:housenumber': '8254', 'addr:street': '17th Avenue', 'building': 'house'}"
1076745140,49.22941121428572,-122.92442585714286,8264 17th Avenue,building,house,"{'addr:housenumber': '8264', 'addr:street': '17th Avenue', 'building': 'house'}"
1076745141,49.229523619999995,-122.92425324000001,8272 17th Avenue,building,house,"{'addr:housenumber': '8272', 'addr:street': '17th Avenue', 'building': 'house'}"
1076745143,49.22875373636364,-122.92430638181818,8247 16th Avenue,building,house,"{'addr:housenumber': '8247', 'addr:street': '16th Avenue', 'building': 'house'}"
1076745144,49.229601439999996,-122.92260610000001,7542 Newcombe Street,building,house,"{'addr:housenumber': '7542', 'addr:street': 'Newcombe Street', 'building': 'house'}"
1076745148,49.229973742857155,-122.92315104285716,7514 Newcombe Street,building,house,"{'addr:housenumber': '7514', 'addr:street': 'Newcombe Street', 'building': 'house', 'building:levels': '1', 'roof:shape': 'hipped'}"
1076745149,49.23008635714286,-122.92328312857144,7506 Newcombe Street,building,house,"{'addr:housenumber': '7506', 'addr:street': 'Newcombe Street', 'building': 'house', 'building:levels': '1', 'roof:shape': 'gabled'}"
1076746176,49.22787713076924,-122.93299455384616,8017 19th Avenue,building,house,"{'addr:housenumber': '8017', 'addr:street': '19th Avenue', 'building': 'house'}"
1076746177,49.227972769230774,-122.9328056,8023 19th Avenue,building,house,"{'addr:housenumber': '8023', 'addr:street': '19th Avenue', 'building': 'house'}"
1076746179,49.22772946363636,-122.93326158181817,8007 19th Avenue,building,house,"{'addr:housenumber': '8007', 'addr:street': '19th Avenue', 'building': 'house'}"
1076746180,49.22763935454545,-122.93345649090908,7280 4th Street,building,house,"{'addr:housenumber': '7280', 'addr:street': '4th Street', 'building': 'house'}"
1076746181,49.22782572222222,-122.93365986666666,7262 4th Street,building,house,"{'addr:housenumber': '7262', 'addr:street': '4th Street', 'building': 'house'}"
1076746182,49.22810413333334,-122.93396776666668,7230 4th Street,building,house,"{'addr:housenumber': '7230', 'addr:street': '4th Street', 'building': 'house'}"
1076746183,49.22821865454546,-122.9340858090909,7218 4th Street,building,house,"{'addr:housenumber': '7218', 'addr:street': '4th Street', 'building': 'house'}"
1076992473,49.233203614285706,-122.90822914285715,8696 Armstrong Avenue,building,house,"{'addr:housenumber': '8696', 'addr:street': 'Armstrong Avenue', 'building': 'house'}"
1076992474,49.23336492,-122.90766558,7708 Langley Street,building,house,"{'addr:housenumber': '7708', 'addr:street': 'Langley Street', 'building': 'house'}"
1077043183,49.229206420000004,-122.91307987999998,8531 Karrman Avenue,building,house,"{'addr:housenumber': '8531', 'addr:street': 'Karrman Avenue', 'building': 'house'}"
1077043184,49.22910105555556,-122.9132687888889,8523 Karrman Avenue,building,house,"{'addr:housenumber': '8523', 'addr:street': 'Karrman Avenue', 'building': 'house'}"
1077043187,49.22940626,-122.91272612,8543 Karrman Avenue,building,house,"{'addr:housenumber': '8543', 'addr:street': 'Karrman Avenue', 'building': 'house'}"
1077043188,49.229325239999994,-122.91292646000002,8537 Karrman Avenue,building,house,"{'addr:housenumber': '8537', 'addr:street': 'Karrman Avenue', 'building': 'house'}"
1077043190,49.229620585714294,-122.91236522857143,8555 Karrman Avenue,building,house,"{'addr:housenumber': '8555', 'addr:street': 'Karrman Avenue', 'building': 'house'}"
1077043191,49.229504000000006,-122.91253574,8549 Karrman Avenue,building,house,"{'addr:housenumber': '8549', 'addr:street': 'Karrman Avenue', 'building': 'house'}"
1077043193,49.229711800000004,-122.91217313999998,8561 Karrman Avenue,building,house,"{'addr:housenumber': '8561', 'addr:street': 'Karrman Avenue', 'building': 'house'}"
1077043194,49.22981824444444,-122.91199252222223,8567 Karrman Avenue,building,house,"{'addr:housenumber': '8567', 'addr:street': 'Karrman Avenue', 'building': 'house'}"
1077043197,49.229908540000004,-122.91178804,8573 Karrman Avenue,building,house,"{'addr:housenumber': '8573', 'addr:street': 'Karrman Avenue', 'building': 'house'}"
1077043368,49.230000860000004,-122.91159225999999,8579 Karrman Avenue,building,house,"{'addr:housenumber': '8579', 'addr:street': 'Karrman Avenue', 'building': 'house'}"
1077043371,49.23011076,-122.91142088,8585 Karrman Avenue,building,house,"{'addr:housenumber': '8585', 'addr:street': 'Karrman Avenue', 'building': 'house'}"
1077043958,49.23030861111111,-122.9110575,8597 Karrman Avenue,building,house,"{'addr:housenumber': '8597', 'addr:street': 'Karrman Avenue', 'building': 'house'}"
1077996894,49.22146654545455,-122.97108795454542,6823 Colborne Avenue,building,house,"{'addr:housenumber': '6823', 'addr:street': 'Colborne Avenue', 'building': 'house'}"
1077996895,49.22156218181818,-122.97111091818182,6813 Colborne Avenue,building,house,"{'addr:housenumber': '6813', 'addr:street': 'Colborne Avenue', 'building': 'house'}"
1078049134,49.22740232,-122.91609736000001,8412 12th Avenue,building,house,"{'addr:housenumber': '8412', 'addr:street': '12th Avenue', 'building': 'house'}"
1078049136,49.22735186,-122.91630620000001,8406 12th Avenue,building,house,"{'addr:housenumber': '8406', 'addr:street': '12th Avenue', 'building': 'house'}"
1078049137,49.227239842857145,-122.91642944285714,8398 12th Avenue,building,house,"{'addr:housenumber': '8398', 'addr:street': '12th Avenue', 'building': 'house'}"
1078049139,49.227187685714284,-122.91664952857143,8390 12th Avenue,building,house,"{'addr:housenumber': '8390', 'addr:street': '12th Avenue', 'building': 'house', 'building:levels': '1'}"
1078049146,49.227001679999994,-122.91694648000002,8378 12th Avenue,building,house,"{'addr:housenumber': '8378', 'addr:street': '12th Avenue', 'building': 'house'}"
1078049147,49.22690524,-122.91708502000002,8372 12th Avenue,building,house,"{'addr:housenumber': '8372', 'addr:street': '12th Avenue', 'building': 'house'}"
1078049148,49.22681568,-122.91725158,8364 12th Avenue,building,house,"{'addr:housenumber': '8364', 'addr:street': '12th Avenue', 'building': 'house'}"
1078049150,49.226637000000004,-122.91757016,8348 12th Avenue,building,house,"{'addr:housenumber': '8348', 'addr:street': '12th Avenue', 'building': 'house'}"
1078049151,49.22651602857143,-122.91773211428573,8338 12th Avenue,building,house,"{'addr:housenumber': '8338', 'addr:street': '12th Avenue', 'building': 'house'}"
1078049152,49.226426679999996,-122.91788712,8330 12th Avenue,building,house,"{'addr:housenumber': '8330', 'addr:street': '12th Avenue', 'building': 'house'}"
1078049155,49.22636034,-122.91808871999999,8322 12th Avenue,building,house,"{'addr:housenumber': '8322', 'addr:street': '12th Avenue', 'building': 'house'}"
1078049156,49.22625964285714,-122.91821537142856,8314 12th Avenue,building,house,"{'addr:housenumber': '8314', 'addr:street': '12th Avenue', 'building': 'house'}"
1078049157,49.22623768,-122.91840192,8306 12th Avenue,building,house,"{'addr:housenumber': '8306', 'addr:street': '12th Avenue', 'building': 'house', 'building:levels': '2', 'roof:shape': 'hipped'}"
1078049816,49.22646182857143,-122.91668707142857,8353 11th Avenue,building,apartments,"{'addr:housenumber': '8353', 'addr:street': '11th Avenue', 'building': 'apartments'}"
1078049817,49.22657242,-122.91640672000001,8375 11th Avenue,building,house,"{'addr:housenumber': '8375', 'addr:street': '11th Avenue', 'building': 'house'}"
1078049818,49.226677385714275,-122.91626669999998,8383 11th Avenue,building,house,"{'addr:housenumber': '8383', 'addr:street': '11th Avenue', 'building': 'house'}"
1078049822,49.2267807,-122.91613410000001,8391 11th Avenue,building,house,"{'addr:housenumber': '8391', 'addr:street': '11th Avenue', 'building': 'house'}"
1078049823,49.22685498571429,-122.91592884285714,8399 11th Avenue,building,house,"{'addr:housenumber': '8399', 'addr:street': '11th Avenue', 'building': 'house'}"
1078049824,49.2269205,-122.91573862,8407 11th Avenue,building,house,"{'addr:housenumber': '8407', 'addr:street': '11th Avenue', 'building': 'house'}"
1078049827,49.22700824,-122.91557073999999,8413 11th Avenue,building,house,"{'addr:housenumber': '8413', 'addr:street': '11th Avenue', 'building': 'house'}"
1078547661,49.22604364285714,-122.91616301428573,8350 11th Avenue,building,apartments,"{'addr:housenumber': '8350', 'addr:street': '11th Avenue', 'building': 'apartments'}"
1078548741,49.22709067999999,-122.91429596,8448 11th Avenue,building,house,"{'addr:housenumber': '8448', 'addr:street': '11th Avenue', 'building': 'house'}"
1078548743,49.227021255555556,-122.91447572222222,8438 11th Avenue,building,house,"{'addr:housenumber': '8438', 'addr:street': '11th Avenue', 'building': 'house'}"
1078678083,49.226938842857145,-122.9146733,8432 11th Avenue,building,house,"{'addr:housenumber': '8432', 'addr:street': '11th Avenue', 'building': 'house'}"
1078678088,49.226755159999996,-122.91497388,8418 11th Avenue,building,house,"{'addr:housenumber': '8418', 'addr:street': '11th Avenue', 'building': 'house'}"
1078678090,49.22665825714285,-122.91514898571428,8412 11th Avenue,building,house,"{'addr:housenumber': '8412', 'addr:street': '11th Avenue', 'building': 'house'}"
1078678091,49.22652965714286,-122.91527459999998,8406 11th Avenue,building,house,"{'addr:housenumber': '8406', 'addr:street': '11th Avenue', 'building': 'house'}"
1078678092,49.22646655,-122.91546091250001,8398 11th Avenue,building,house,"{'addr:housenumber': '8398', 'addr:street': '11th Avenue', 'building': 'house'}"
1078678095,49.22639005999999,-122.91563056,8390 11th Avenue,building,house,"{'addr:housenumber': '8390', 'addr:street': '11th Avenue', 'building': 'house'}"
1078678096,49.22630605714286,-122.9158131857143,8382 11th Avenue,building,house,"{'addr:housenumber': '8382', 'addr:street': '11th Avenue', 'building': 'house'}"
1078678098,49.22622825999999,-122.91597926000001,8374 11th Avenue,building,house,"{'addr:housenumber': '8374', 'addr:street': '11th Avenue', 'building': 'house'}"
1078688305,49.227182819999996,-122.96058660000001,Kwik Stop North'go Convenience,shop,convenience,"{'addr:housenumber': '6308', 'addr:street': 'Walker Avenue', 'building': 'retail', 'building:levels': '1', 'name': ""Kwik Stop North'go Convenience"", 'shop': 'convenience'}"
1079073764,49.2297833,-122.92143492,8356 16th Avenue,building,house,"{'addr:housenumber': '8356', 'addr:street': '16th Avenue', 'building': 'house'}"
1079073766,49.22983826,-122.92126774,8364 16th Avenue,building,house,"{'addr:housenumber': '8364', 'addr:street': '16th Avenue', 'building': 'house'}"
1079073767,49.22985747777777,-122.92111518888889,8368 16th Avenue,building,house,"{'addr:housenumber': '8368', 'addr:street': '16th Avenue', 'building': 'house'}"
1079073768,49.22995537777777,-122.92105415555554,8372 16th Avenue,building,house,"{'addr:housenumber': '8372', 'addr:street': '16th Avenue', 'building': 'house'}"
1079073770,49.23007086,-122.92082564,8384 16th Avenue,building,house,"{'addr:housenumber': '8384', 'addr:street': '16th Avenue', 'building': 'house'}"
1079073771,49.23013152,-122.9207199,8388 16th Avenue,building,house,"{'addr:housenumber': '8388', 'addr:street': '16th Avenue', 'building': 'house'}"
1079073772,49.23019388,-122.92060613999999,8392 16th Avenue,building,house,"{'addr:housenumber': '8392', 'addr:street': '16th Avenue', 'building': 'house'}"
1079073773,49.230251700000004,-122.92049195999998,7575 Wright Street,building,house,"{'addr:housenumber': '7575', 'addr:street': 'Wright Street', 'building': 'house'}"
1079075446,49.22892984,-122.92181384,"7590,7592 Newcombe Street",building,house,"{'addr:housenumber': '7590,7592', 'addr:street': 'Newcombe Street', 'building': 'house'}"
1079075447,49.22901834,-122.92164027999999,8317 15th Avenue,building,house,"{'addr:housenumber': '8317', 'addr:street': '15th Avenue', 'building': 'house'}"
1079075449,49.229103071428575,-122.92151722857143,8325 15th Avenue,building,house,"{'addr:housenumber': '8325', 'addr:street': '15th Avenue', 'building': 'house'}"
1079075450,49.22918886,-122.92136803999999,8331 15th Avenue,building,house,"{'addr:housenumber': '8331', 'addr:street': '15th Avenue', 'building': 'house'}"
1079075455,49.22933824285714,-122.92106422857144,8347 15th Avenue,building,house,"{'addr:housenumber': '8347', 'addr:street': '15th Avenue', 'building': 'house'}"
1079075459,49.22938535714286,-122.92088152857141,8353 15th Avenue,building,house,"{'addr:housenumber': '8353', 'addr:street': '15th Avenue', 'building': 'house'}"
1079075462,49.22960994,-122.92042778,8371 15th Avenue,building,house,"{'addr:housenumber': '8371', 'addr:street': '15th Avenue', 'building': 'house'}"
1079075466,49.22974179999999,-122.92012861538458,"8379,8381 15th Avenue",building,house,"{'addr:housenumber': '8379,8381', 'addr:street': '15th Avenue', 'building': 'house'}"
1079077412,49.23032443333333,-122.92141331666666,8373 16th Avenue,building,house,"{'addr:housenumber': '8373', 'addr:street': '16th Avenue', 'building': 'house'}"
1079078063,49.23021674,-122.92158048000002,8363 16th Avenue,building,house,"{'addr:housenumber': '8363', 'addr:street': '16th Avenue', 'building': 'house'}"
1079078064,49.23009291999999,-122.92175148000001,8353 16th Avenue,building,house,"{'addr:housenumber': '8353', 'addr:street': '16th Avenue', 'building': 'house'}"
1079078065,49.23004402,-122.92188177999999,8343 16th Avenue,building,house,"{'addr:housenumber': '8343', 'addr:street': '16th Avenue', 'building': 'house'}"
1079078068,49.22992822,-122.92210399999999,8329 16th Avenue,building,house,"{'addr:housenumber': '8329', 'addr:street': '16th Avenue', 'building': 'house'}"
1079078071,49.229841480000005,-122.92226267999999,"8321,8323 16th Avenue",building,house,"{'addr:housenumber': '8321,8323', 'addr:street': '16th Avenue', 'building': 'house'}"
1079079435,49.22879948,-122.91289448,8522 Karrman Avenue,building,house,"{'addr:housenumber': '8522', 'addr:street': 'Karrman Avenue', 'building': 'house'}"
1079079438,49.22889638571428,-122.91269237142855,8530 Karrman Avenue,building,house,"{'addr:housenumber': '8530', 'addr:street': 'Karrman Avenue', 'building': 'house'}"
1079079440,49.228389979999996,-122.91244868000001,8523 11th Avenue,building,house,"{'addr:housenumber': '8523', 'addr:street': '11th Avenue', 'building': 'house'}"
1079079441,49.228549,-122.91226230000002,8529 11th Avenue,building,house,"{'addr:housenumber': '8529', 'addr:street': '11th Avenue', 'building': 'house'}"
1079079442,49.22785381111112,-122.91161765555557,8515 East Tenth Avenue,building,house,"{'addr:housenumber': '8515', 'addr:street': 'East Tenth Avenue', 'building': 'house'}"
1079079443,49.2281264,-122.91185712500001,8526 11th Avenue,building,house,"{'addr:housenumber': '8526', 'addr:street': '11th Avenue', 'building': 'house'}"
1079079444,49.22827241111111,-122.91171517777778,8528 11th Avenue,building,house,"{'addr:housenumber': '8528', 'addr:street': '11th Avenue', 'building': 'house'}"
1079079445,49.22793666666667,-122.91146242222223,8529 East Tenth Avenue,building,house,"{'addr:housenumber': '8529', 'addr:street': 'East Tenth Avenue', 'building': 'house'}"
1079079446,49.22804694444445,-122.91124149999999,8537 East Tenth Avenue,building,house,"{'addr:housenumber': '8537', 'addr:street': 'East Tenth Avenue', 'building': 'house'}"
1079079636,49.228152766666675,-122.91106239999999,8545 East Tenth Avenue,building,house,"{'addr:housenumber': '8545', 'addr:street': 'East Tenth Avenue', 'building': 'house'}"
1079079638,49.228358060000005,-122.91149172,8540 11th Avenue,building,house,"{'addr:housenumber': '8540', 'addr:street': '11th Avenue', 'building': 'house'}"
1079079639,49.228467460000005,-122.91132353999998,8548 11th Avenue,building,house,"{'addr:housenumber': '8548', 'addr:street': '11th Avenue', 'building': 'house'}"
1079079640,49.22830314285714,-122.91084169999999,8555 East Tenth Avenue,building,house,"{'addr:housenumber': '8555', 'addr:street': 'East Tenth Avenue', 'building': 'house'}"
1079079642,49.22863268,-122.91206504000002,8535 11th Avenue,building,house,"{'addr:housenumber': '8535', 'addr:street': '11th Avenue', 'building': 'house'}"
1079079645,49.228725,-122.91191140000001,8541 11th Avenue,building,house,"{'addr:housenumber': '8541', 'addr:street': '11th Avenue', 'building': 'house'}"
